transaction_id,account_id,merchant_id,timestamp,amount,currency,transaction_type,status,is_injected_anomaly,anomaly_type,customer_id,customer_country,customer_segment,typical_amount,preferred_hour,international_probability,merchant_category,country,online,signed_amount,effective_amount,customer_transaction_number,previous_timestamp,previous_amount,previous_merchant_category,time_since_previous_transaction,hours_since_previous_transaction,days_since_previous_transaction,transactions_previous_7d,average_amount_previous_30d,average_amount_previous_90d,amount_ratio_to_previous_30d,average_amount_all_previous
T0000800,A00086,M00068,2025-12-26 10:59:00,100.29,EUR,Purchase,Completed,False,none,C00076,Italy,Standard,72.39,11,0.173,Fashion,Italy,True,100.29,100.29,6,2025-12-05 18:23:00,115.16,Electronics,20 days 16:36:00,496.6,20.691666666666666,0,104.97999999999999,79.71666666666665,0.9553248237759575,100.898
T0000075,A00087,M00019,2025-02-09 09:09:00,48.76,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Germany,True,48.76,48.76,1,,,,,,,0,,,,
T0000982,A00087,M00027,2025-04-06 10:58:00,520.6,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Electronics,Germany,True,520.6,520.6,2,2025-02-09 09:09:00,48.76,Books,56 days 01:49:00,1345.8166666666666,56.075694444444444,0,,48.76,,48.76
T0000175,A00087,M00019,2025-04-27 10:23:00,25.22,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Germany,True,25.22,25.22,3,2025-04-06 10:58:00,520.6,Electronics,20 days 23:25:00,503.4166666666667,20.975694444444446,0,520.6,284.68,0.048444102958125235,284.68
T0000425,A00087,M00064,2025-05-28 08:12:00,55.94,USD,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Entertainment,United States,True,55.94,55.94,4,2025-04-27 10:23:00,25.22,Books,30 days 21:49:00,741.8166666666667,30.90902777777778,0,,272.91,,198.19333333333336
T0000669,A00087,M00003,2025-07-20 06:09:00,112.01,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Groceries,Germany,False,112.01,112.01,5,2025-05-28 08:12:00,55.94,Entertainment,52 days 21:57:00,1269.95,52.91458333333333,0,,40.58,,162.63
T0000712,A00087,M00057,2025-07-26 01:40:00,85.82,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Entertainment,Spain,True,85.82,85.82,6,2025-07-20 06:09:00,112.01,Groceries,5 days 19:31:00,139.51666666666668,5.813194444444445,1,112.01,64.39,0.7661815909293812,152.506
T0000575,A00087,M00022,2025-08-04 11:33:00,32.71,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Ireland,True,32.71,32.71,7,2025-07-26 01:40:00,85.82,Entertainment,9 days 09:53:00,225.88333333333333,9.411805555555555,0,98.91499999999999,84.58999999999999,0.33068796441389076,141.39166666666668
T0000166,A00087,M00019,2025-09-26 14:54:00,8.8,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Germany,True,8.8,8.8,8,2025-08-04 11:33:00,32.71,Books,53 days 03:21:00,1275.35,53.13958333333333,0,,76.84666666666666,,125.86571428571429
T0000239,A00087,M00019,2025-11-12 08:01:00,68.65,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Germany,True,68.65,68.65,9,2025-09-26 14:54:00,8.8,Books,46 days 17:07:00,1121.1166666666666,46.71319444444444,0,,8.8,,111.2325
T0000466,A00087,M00059,2025-11-12 11:19:00,68.18,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Entertainment,Germany,True,68.18,68.18,10,2025-11-12 08:01:00,68.65,Books,0 days 03:18:00,3.3,0.13749999999999998,1,68.65,38.725,0.9931536780772032,106.50111111111111
T0000540,A00087,M00024,2025-11-18 14:03:00,50.65,USD,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,United States,True,50.65,50.65,11,2025-11-12 11:19:00,68.18,Entertainment,6 days 02:44:00,146.73333333333332,6.113888888888888,2,68.415,48.54333333333333,0.740334721917708,102.66900000000001
T0000139,A00087,M00059,2025-11-20 10:07:00,79.84,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Entertainment,Germany,True,79.84,79.84,12,2025-11-18 14:03:00,50.65,Books,1 days 20:04:00,44.06666666666667,1.8361111111111112,1,62.49333333333334,49.07,1.2775762748026456,97.94
T0000883,A00087,M00059,2025-12-06 08:20:00,131.36,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Entertainment,Germany,True,131.36,131.36,13,2025-11-20 10:07:00,79.84,Entertainment,15 days 22:13:00,382.21666666666664,15.925694444444444,0,66.83000000000001,55.224000000000004,1.9655843184198711,96.43166666666667
T0000801,A00087,M00019,2025-12-27 11:43:00,46.02,EUR,Purchase,Completed,False,none,C00077,Germany,Standard,94.59,12,0.454,Books,Germany,True,46.02,46.02,14,2025-12-06 08:20:00,131.36,Entertainment,21 days 03:23:00,507.3833333333333,21.14097222222222,0,131.36,79.736,0.3503349573690621,99.11846153846153
T0000210,A00088,M00066,2025-01-05 13:31:00,22.28,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,22.28,22.28,1,,,,,,,0,,,,
T0000602,A00089,M00066,2025-02-16 10:01:00,32.62,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,32.62,32.62,2,2025-01-05 13:31:00,22.28,Fashion,41 days 20:30:00,1004.5,41.854166666666664,0,,22.28,,22.28
T0000460,A00089,M00066,2025-03-17 14:10:00,14.94,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,14.94,14.94,3,2025-02-16 10:01:00,32.62,Fashion,29 days 04:09:00,700.15,29.172916666666666,0,32.62,27.45,0.45800122624156964,27.45
T0000529,A00088,M00066,2025-04-24 15:23:00,52.8,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,52.8,52.8,4,2025-03-17 14:10:00,14.94,Fashion,38 days 01:13:00,913.2166666666667,38.050694444444446,0,,23.779999999999998,,23.28
T0000118,A00088,M00074,2025-06-03 13:46:00,313.42,EUR,Purchase,Completed,True,high_amount,C00078,France,Student,30.01,14,0.245,Health,France,False,313.42,313.42,5,2025-04-24 15:23:00,52.8,Fashion,39 days 22:23:00,958.3833333333333,39.93263888888889,0,,33.87,,30.659999999999997
T0000522,A00088,M00072,2025-08-10 14:26:00,35.84,USD,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,United States,True,35.84,35.84,6,2025-06-03 13:46:00,313.42,Health,68 days 00:40:00,1632.6666666666667,68.02777777777779,0,,313.42,,87.212
T0000650,A00088,M00066,2025-09-24 11:17:00,49.78,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,49.78,49.78,7,2025-08-10 14:26:00,35.84,Fashion,44 days 20:51:00,1076.85,44.86875,0,,35.84,,78.64999999999999
T0000039,A00089,M00018,2025-09-26 14:45:00,7.44,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Books,France,True,7.44,7.44,8,2025-09-24 11:17:00,49.78,Fashion,2 days 03:28:00,51.46666666666667,2.1444444444444444,1,49.78,42.81,0.14945761349939735,74.5257142857143
T0000257,A00088,M00068,2025-11-13 11:45:00,70.97,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,Italy,True,70.97,70.97,9,2025-09-26 14:45:00,7.44,Books,47 days 21:00:00,1149.0,47.875,0,,28.61,,66.14
T0000126,A00088,M00066,2025-11-26 15:09:00,135.36,EUR,Purchase,Completed,False,none,C00078,France,Student,30.01,14,0.245,Fashion,France,True,135.36,135.36,10,2025-11-13 11:45:00,70.97,Fashion,13 days 03:24:00,315.4,13.141666666666666,0,70.97,42.73,1.9072847682119207,66.67666666666668
T0000586,A00090,M00048,2025-02-13 23:53:00,50.23,USD,Purchase,Completed,False,none,C00079,Portugal,Student,16.88,17,0.451,Travel,United States,True,50.23,50.23,1,,,,,,,0,,,,
T0000302,A00090,M00005,2025-03-25 17:23:00,22.19,EUR,Purchase,Completed,False,none,C00079,Portugal,Student,16.88,17,0.451,Groceries,Portugal,False,22.19,22.19,2,2025-02-13 23:53:00,50.23,Travel,39 days 17:30:00,953.5,39.729166666666664,0,,50.23,,50.23
T0000695,A00090,M00005,2025-04-03 18:59:00,11.54,EUR,Purchase,Completed,False,none,C00079,Portugal,Student,16.88,17,0.451,Groceries,Portugal,False,11.54,11.54,3,2025-03-25 17:23:00,22.19,Groceries,9 days 01:36:00,217.6,9.066666666666666,0,22.19,36.21,0.5200540784136998,36.21
T0000740,A00090,M00045,2025-05-05 16:22:00,27.19,EUR,Purchase,Completed,False,none,C00079,Portugal,Student,16.88,17,0.451,Travel,Portugal,True,27.19,27.19,4,2025-04-03 18:59:00,11.54,Groceries,31 days 21:23:00,765.3833333333333,31.89097222222222,0,,27.986666666666665,,27.986666666666665
T0000673,A00090,M00032,2025-12-05 22:18:00,34.46,USD,Purchase,Completed,False,none,C00079,Portugal,Student,16.88,17,0.451,Electronics,United States,True,34.46,34.46,5,2025-05-05 16:22:00,27.19,Travel,214 days 05:56:00,5141.933333333333,214.24722222222223,0,,,,27.7875
T0000043,A00091,M00057,2025-01-30 19:22:00,37.52,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Entertainment,Spain,True,37.52,37.52,1,,,,,,,0,,,,
T0000714,A00091,M00038,2025-03-26 20:14:00,76.89,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Sports,Ireland,False,76.89,76.89,2,2025-01-30 19:22:00,37.52,Entertainment,55 days 00:52:00,1320.8666666666666,55.036111111111104,0,,37.52,,37.52
T0000668,A00091,M00070,2025-05-08 17:35:00,54.51,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Fashion,Ireland,True,54.51,54.51,3,2025-03-26 20:14:00,76.89,Sports,42 days 21:21:00,1029.35,42.88958333333333,0,,76.89,,57.205
T0000174,A00091,M00062,2025-08-27 03:45:00,32.42,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Entertainment,Ireland,True,32.42,32.42,4,2025-05-08 17:35:00,54.51,Fashion,110 days 10:10:00,2650.1666666666665,110.4236111111111,0,,,,56.30666666666667
T0000125,A00091,M00070,2025-09-16 22:32:00,72.77,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Fashion,Ireland,True,72.77,72.77,5,2025-08-27 03:45:00,32.42,Entertainment,20 days 18:47:00,498.78333333333336,20.78263888888889,0,32.42,32.42,2.244602097470697,50.335
T0000664,A00091,M00063,2025-10-03 18:58:00,41.2,GBP,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Entertainment,United Kingdom,True,41.2,41.2,6,2025-09-16 22:32:00,72.77,Fashion,16 days 20:26:00,404.43333333333334,16.851388888888888,0,72.77,52.595,0.5661673766662086,54.822
T0000307,A00091,M00062,2025-10-20 22:07:00,75.9,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Entertainment,Ireland,True,75.9,75.9,7,2025-10-03 18:58:00,41.2,Entertainment,17 days 03:09:00,411.15,17.131249999999998,0,41.2,48.79666666666666,1.8422330097087378,52.55166666666667
T0000964,A00091,M00078,2025-11-22 18:54:00,15.22,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Health,Ireland,False,15.22,15.22,8,2025-10-20 22:07:00,75.9,Entertainment,32 days 20:47:00,788.7833333333333,32.86597222222222,0,,55.572500000000005,,55.88714285714286
T0000310,A00091,M00038,2025-11-23 21:46:00,205.27,EUR,Purchase,Completed,False,none,C00080,Ireland,Standard,59.0,20,0.258,Sports,Ireland,False,205.27,205.27,9,2025-11-22 18:54:00,15.22,Health,1 days 02:52:00,26.866666666666667,1.1194444444444445,1,15.22,47.502,13.486859395532194,50.80375
T0000037,A00092,M00045,2025-02-02 13:33:00,103.73,EUR,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Travel,Portugal,True,103.73,103.73,1,,,,,,,0,,,,
T0000512,A00092,M00056,2025-05-12 10:38:00,26.6,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Home,United States,True,26.6,26.6,2,2025-02-02 13:33:00,103.73,Travel,98 days 21:05:00,2373.0833333333335,98.87847222222223,0,,,,103.73
T0000455,A00092,M00038,2025-05-15 09:21:00,16.87,EUR,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Sports,Ireland,False,16.87,16.87,3,2025-05-12 10:38:00,26.6,Home,2 days 22:43:00,70.71666666666667,2.946527777777778,1,26.6,26.6,0.6342105263157894,65.165
T0000721,A00092,M00047,2025-05-25 09:39:00,12.51,GBP,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Travel,United Kingdom,True,12.51,12.51,4,2025-05-15 09:21:00,16.87,Sports,10 days 00:18:00,240.3,10.012500000000001,0,21.735,21.735,0.5755693581780539,49.06666666666667
T0000440,A00092,M00064,2025-05-28 14:36:00,13.7,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Entertainment,United States,True,13.7,13.7,5,2025-05-25 09:39:00,12.51,Travel,3 days 04:57:00,76.95,3.2062500000000003,1,18.66,18.66,0.7341907824222936,39.9275
T0000116,A00092,M00040,2025-05-31 07:07:00,22.72,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Sports,United States,False,22.72,22.72,6,2025-05-28 14:36:00,13.7,Entertainment,2 days 16:31:00,64.51666666666667,2.6881944444444446,2,17.42,17.42,1.3042479908151547,34.682
T0000860,A00092,M00072,2025-05-31 12:16:00,11.44,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Fashion,United States,True,11.44,11.44,7,2025-05-31 07:07:00,22.72,Sports,0 days 05:09:00,5.15,0.21458333333333335,3,18.48,18.48,0.619047619047619,32.68833333333333
T0000879,A00092,M00048,2025-06-07 10:44:00,157.85,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Travel,United States,True,157.85,157.85,8,2025-05-31 12:16:00,11.44,Fashion,6 days 22:28:00,166.46666666666667,6.936111111111111,1,17.30666666666667,17.30666666666667,9.120762711864405,29.65285714285714
T0000977,A00092,M00064,2025-06-28 08:38:00,10.5,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Entertainment,United States,True,10.5,10.5,9,2025-06-07 10:44:00,157.85,Travel,20 days 21:54:00,501.9,20.912499999999998,0,64.00333333333333,37.38428571428572,0.16405395552314983,45.677499999999995
T0000833,A00092,M00040,2025-07-01 09:34:00,15.63,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Sports,United States,False,15.63,15.63,10,2025-06-28 08:38:00,10.5,Entertainment,3 days 00:56:00,72.93333333333334,3.038888888888889,1,84.175,34.02375,0.1856845856845857,41.76888888888888
T0000328,A00092,M00072,2025-07-29 11:05:00,6.64,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Fashion,United States,True,6.64,6.64,11,2025-07-01 09:34:00,15.63,Sports,28 days 01:31:00,673.5166666666667,28.063194444444445,0,15.63,31.98,0.42482405630198333,39.155
T0000642,A00092,M00040,2025-09-27 18:41:00,8.29,USD,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Sports,United States,False,8.29,8.29,12,2025-07-29 11:05:00,6.64,Fashion,60 days 07:36:00,1447.6,60.31666666666666,0,,11.135,,36.199090909090906
T0000750,A00092,M00066,2025-11-01 11:14:00,6.2,EUR,Purchase,Declined,False,none,C00081,United States,Student,18.65,11,0.26,Fashion,France,True,6.2,0.0,13,2025-09-27 18:41:00,8.29,Sports,34 days 16:33:00,832.55,34.68958333333333,0,,8.29,,33.87333333333333
T0000837,A00092,M00061,2025-12-15 06:17:00,7.71,EUR,Purchase,Completed,False,none,C00081,United States,Student,18.65,11,0.26,Entertainment,Portugal,True,7.71,7.71,14,2025-11-01 11:14:00,6.2,Fashion,43 days 19:03:00,1051.05,43.793749999999996,0,,7.244999999999999,,31.744615384615386
T0000438,A00093,M00012,2025-03-29 14:07:00,43.98,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Italy,False,43.98,43.98,1,,,,,,,0,,,,
T0000655,A00093,M00052,2025-04-03 19:53:00,180.5,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Home,Italy,True,180.5,180.5,2,2025-03-29 14:07:00,43.98,Restaurants,5 days 05:46:00,125.76666666666667,5.240277777777778,1,43.98,43.98,4.104138244656663,43.98
T0000851,A00093,M00014,2025-05-17 16:45:00,40.67,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Ireland,False,40.67,40.67,3,2025-04-03 19:53:00,180.5,Home,43 days 20:52:00,1052.8666666666666,43.86944444444444,0,,112.24,,112.24
T0000975,A00093,M00011,2025-06-17 15:12:00,196.15,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Germany,False,196.15,196.15,4,2025-05-17 16:45:00,40.67,Restaurants,30 days 22:27:00,742.45,30.93541666666667,0,,88.38333333333333,,88.38333333333333
T0000220,A00093,M00012,2025-06-19 11:56:00,79.22,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Italy,False,79.22,79.22,5,2025-06-17 15:12:00,196.15,Restaurants,1 days 20:44:00,44.733333333333334,1.863888888888889,1,196.15,115.325,0.4038745857761917,115.325
T0000735,A00093,M00040,2025-08-31 19:42:00,116.69,USD,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Sports,United States,False,116.69,116.69,6,2025-06-19 11:56:00,79.22,Restaurants,73 days 07:46:00,1759.7666666666667,73.3236111111111,0,,137.685,,108.104
T0000182,A00093,M00077,2025-09-02 18:22:00,38.11,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Health,Portugal,False,38.11,38.11,7,2025-08-31 19:42:00,116.69,Sports,1 days 22:40:00,46.666666666666664,1.9444444444444444,1,116.69,130.6866666666667,0.3265918244922444,109.53500000000001
T0000288,A00093,M00009,2025-10-08 14:26:00,63.6,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Spain,False,63.6,63.6,8,2025-09-02 18:22:00,38.11,Health,35 days 20:04:00,860.0666666666667,35.836111111111116,0,,77.4,,99.33142857142857
T0000729,A00093,M00009,2025-10-10 14:19:00,84.63,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Spain,False,84.63,84.63,9,2025-10-08 14:26:00,63.6,Restaurants,1 days 23:53:00,47.88333333333333,1.9951388888888888,1,63.6,72.8,1.3306603773584904,94.865
T0000493,A00093,M00012,2025-10-29 13:37:00,42.48,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Italy,False,42.48,42.48,10,2025-10-10 14:19:00,84.63,Restaurants,18 days 23:18:00,455.3,18.970833333333335,0,74.115,75.7575,0.573163327261688,93.72777777777777
T0000594,A00093,M00012,2025-11-01 18:12:00,35.29,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Italy,False,35.29,35.29,11,2025-10-29 13:37:00,42.48,Restaurants,3 days 04:35:00,76.58333333333333,3.190972222222222,1,63.56999999999999,69.102,0.5551360704734938,88.603
T0000785,A00093,M00011,2025-11-20 13:22:00,86.97,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Germany,False,86.97,86.97,12,2025-11-01 18:12:00,35.29,Restaurants,18 days 19:10:00,451.1666666666667,18.79861111111111,0,38.885,63.46666666666667,2.2365950880802368,83.75636363636364
T0000024,A00093,M00012,2025-11-20 21:36:00,43.27,EUR,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,Italy,False,43.27,43.27,13,2025-11-20 13:22:00,86.97,Restaurants,0 days 08:14:00,8.233333333333333,0.3430555555555555,1,54.913333333333334,66.82428571428571,0.7879689207235645,84.02416666666666
T0000456,A00093,M00016,2025-12-08 15:31:00,46.26,USD,Purchase,Completed,False,none,C00082,Italy,Premium,105.42,16,0.405,Restaurants,United States,False,46.26,46.26,14,2025-11-20 21:36:00,43.27,Restaurants,17 days 17:55:00,425.9166666666667,17.74652777777778,0,65.12,59.373333333333335,0.7103808353808353,80.88923076923076
T0000123,A00094,M00002,2025-01-07 13:57:00,76.17,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Groceries,France,False,76.17,76.17,1,,,,,,,0,,,,
T0000403,A00094,M00042,2025-03-22 10:21:00,209.31,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Travel,France,True,209.31,209.31,2,2025-01-07 13:57:00,76.17,Groceries,73 days 20:24:00,1772.4,73.85000000000001,0,,76.17,,76.17
T0000983,A00094,M00045,2025-04-21 17:02:00,147.77,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Travel,Portugal,True,147.77,147.77,3,2025-03-22 10:21:00,209.31,Travel,30 days 06:41:00,726.6833333333333,30.27847222222222,0,,209.31,,142.74
T0000924,A00094,M00012,2025-05-25 14:23:00,42.44,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Restaurants,Italy,False,42.44,42.44,4,2025-04-21 17:02:00,147.77,Travel,33 days 21:21:00,813.35,33.889583333333334,0,,178.54000000000002,,144.41666666666666
T0000892,A00094,M00042,2025-08-23 15:56:00,265.54,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Travel,France,True,265.54,265.54,5,2025-05-25 14:23:00,42.44,Restaurants,90 days 01:33:00,2161.55,90.06458333333335,0,,,,118.92250000000001
T0000115,A00094,M00002,2025-10-24 16:47:00,76.86,EUR,Purchase,Completed,False,none,C00083,France,Standard,87.54,12,0.407,Groceries,France,False,76.86,76.86,6,2025-08-23 15:56:00,265.54,Travel,62 days 00:51:00,1488.85,62.03541666666666,0,,265.54,,148.246
T0000719,A00096,M00039,2025-02-23 13:24:00,73.37,GBP,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Sports,United Kingdom,False,73.37,73.37,1,,,,,,,0,,,,
T0000538,A00096,M00013,2025-04-20 17:37:00,20.9,EUR,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Restaurants,Portugal,False,20.9,20.9,2,2025-02-23 13:24:00,73.37,Sports,56 days 04:13:00,1348.2166666666667,56.175694444444446,0,,73.37,,73.37
T0000143,A00096,M00046,2025-05-12 19:13:00,265.86,EUR,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Travel,Ireland,True,265.86,265.86,3,2025-04-20 17:37:00,20.9,Restaurants,22 days 01:36:00,529.6,22.066666666666666,0,20.9,47.135000000000005,12.720574162679428,47.135000000000005
T0000647,A00096,M00047,2025-09-04 15:49:00,933.02,GBP,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Travel,United Kingdom,True,933.02,933.02,4,2025-05-12 19:13:00,265.86,Travel,114 days 20:36:00,2756.6,114.85833333333333,0,,,,120.04333333333334
T0000678,A00096,M00047,2025-11-15 12:22:00,92.27,GBP,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Travel,United Kingdom,True,92.27,92.27,5,2025-09-04 15:49:00,933.02,Travel,71 days 20:33:00,1724.55,71.85625,0,,933.02,,323.2875
T0000899,A00096,M00031,2025-12-31 19:17:00,213.06,GBP,Purchase,Completed,False,none,C00084,United Kingdom,Standard,70.37,16,0.288,Electronics,United Kingdom,True,213.06,213.06,6,2025-11-15 12:22:00,92.27,Travel,46 days 06:55:00,1110.9166666666667,46.28819444444445,0,,92.27,,277.084
T0000050,A00097,M00006,2025-03-01 10:55:00,14.07,EUR,Purchase,Completed,False,none,C00085,Ireland,Standard,50.38,15,0.252,Groceries,Ireland,False,14.07,14.07,1,,,,,,,0,,,,
T0000563,A00097,M00030,2025-03-20 15:11:00,83.28,EUR,Purchase,Completed,False,none,C00085,Ireland,Standard,50.38,15,0.252,Electronics,Ireland,True,83.28,83.28,2,2025-03-01 10:55:00,14.07,Groceries,19 days 04:16:00,460.26666666666665,19.177777777777777,0,14.07,14.07,5.918976545842217,14.07
T0000638,A00098,M00054,2025-01-29 13:57:00,21.92,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Home,Ireland,True,21.92,21.92,1,,,,,,,0,,,,
T0000313,A00098,M00046,2025-02-03 13:01:00,63.21,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Travel,Ireland,True,63.21,63.21,2,2025-01-29 13:57:00,21.92,Home,4 days 23:04:00,119.06666666666666,4.961111111111111,1,21.92,21.92,2.8836678832116784,21.92
T0000938,A00098,M00046,2025-02-17 12:03:00,78.33,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Travel,Ireland,True,78.33,78.33,3,2025-02-03 13:01:00,63.21,Travel,13 days 23:02:00,335.03333333333336,13.959722222222224,0,42.565,42.565,1.8402443321978152,42.565
T0000674,A00098,M00023,2025-02-24 15:42:00,16.17,GBP,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Books,United Kingdom,True,16.17,16.17,4,2025-02-17 12:03:00,78.33,Travel,7 days 03:39:00,171.65,7.152083333333334,0,54.48666666666667,54.48666666666667,0.29676985195154776,54.48666666666667
T0000322,A00098,M00014,2025-03-05 06:18:00,7.43,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Restaurants,Ireland,False,7.43,7.43,5,2025-02-24 15:42:00,16.17,Books,8 days 14:36:00,206.6,8.608333333333333,0,52.570000000000014,44.9075,0.1413353623739775,44.9075
T0000885,A00098,M00065,2025-03-15 05:17:00,29.69,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Fashion,Spain,True,29.69,29.69,6,2025-03-05 06:18:00,7.43,Restaurants,9 days 22:59:00,238.98333333333332,9.957638888888889,0,33.97666666666667,37.412,0.8738349847934858,37.412
T0000518,A00098,M00022,2025-06-28 14:56:00,11.72,EUR,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Books,Ireland,True,11.72,11.72,7,2025-03-15 05:17:00,29.69,Fashion,105 days 09:39:00,2529.65,105.40208333333334,0,,,,36.125
T0000111,A00098,M00056,2025-07-13 12:34:00,24.85,USD,Purchase,Completed,False,none,C00086,Ireland,Student,19.4,10,0.389,Home,United States,True,24.85,24.85,8,2025-06-28 14:56:00,11.72,Books,14 days 21:38:00,357.6333333333333,14.901388888888889,0,11.72,11.72,2.1203071672354947,32.63857142857143
T0000809,A00099,M00057,2025-04-26 16:22:00,138.24,EUR,Purchase,Completed,False,none,C00087,Spain,Premium,120.99,18,0.391,Entertainment,Spain,True,138.24,138.24,1,,,,,,,0,,,,
T0000626,A00099,M00022,2025-06-25 20:09:00,20.72,EUR,Purchase,Completed,False,none,C00087,Spain,Premium,120.99,18,0.391,Books,Ireland,True,20.72,20.72,2,2025-04-26 16:22:00,138.24,Entertainment,60 days 03:47:00,1443.7833333333333,60.15763888888889,0,,138.24,,138.24
